,0,1,2,3,4,5,6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.2668257291664094,0.28715196564858403,0.2871835096613877,0.29537312787179953,0.27764757985302313,0.3183624321884736,0.3127427639762782
2,0.19528129854341245,0.19790096371565974,0.22066107946532568,0.23042092053312382,0.17176079878447206,0.23094243195572267,0.18393799591521592
3,0.1476273675817102,0.17003494507178704,0.14431386563630919,0.2434332589697337,0.14098101674590416,0.16871146765942718,0.15408482972991655
4,0.091161231644057,0.1047183143413761,0.097073990629758,0.2736509740998896,0.08757436056741205,0.08909305689165693,0.09368827146134903
5,0.0680285347989233,0.08384714420990348,0.082793240468973,0.30585655696940384,0.0664982625431234,0.11024239894174469,0.07292190837608402
6,0.04660438418149342,0.052922195433437756,0.061724691581455986,0.33823149216644244,0.04838107211630414,0.0951551995384876,0.04964401490024166
7,0.04010975146531787,0.04530427055496297,0.059191892302454197,0.37111992736411287,0.041001040697410084,0.1080749098613945,0.04223168636137505
8,0.03288415552746308,0.03513739453219283,0.05103305661805749,0.3112930965470079,0.03461269404874756,0.08481624352254469,0.03503855532531231
9,0.02985317004255702,0.03198760311380142,0.0418338164503551,0.19639133187152566,0.03110569258963663,0.05544863484796581,0.031018758164906287
10,0.026428651681454265,0.027867888888584023,0.03511813942377758,0.2192758994952053,0.027992369395583982,0.06589356922177887,0.02785079365668962
