,0,1,2,3,4
0,1.0,1.0,1.0,1.0,1.0
1,0.2596684697784689,0.2741532228193266,0.25621270694224285,0.24250670504814162,0.2772721548682779
2,0.14041479941409818,0.2200472733702236,0.16746603001075855,0.17116160213752457,0.14504562852728378
3,0.11904566221035852,0.13061428248346765,0.18821658328796698,0.13564204903756477,0.11710807111266369
4,0.07241944166093621,0.0799610911381619,0.21683839175733405,0.07988932028550638,0.07373528693940877
5,0.057969791521409395,0.07632210782103976,0.25241491537024424,0.09024110999397493,0.054010322520618076
6,0.04048853411743599,0.06439451657999945,0.29245010357557505,0.0993386636207347,0.04019358573192543
7,0.03455312993988833,0.06222401965116889,0.3264012735760764,0.08205128755915005,0.0336393022454919
8,0.029264532368927038,0.048218198815982036,0.3100628389040286,0.06733767219123528,0.028838798411489803
9,0.026288747802655624,0.043692673816374164,0.19940580024325227,0.058120977557199645,0.025777986137838337
10,0.023744639718368012,0.03912771418942891,0.24191544872680126,0.053653226174371654,0.02313127211146667
11,0.02171487024482425,0.03345482183749081,0.18579997580923893,0.04990040155647297,0.021447525673177356
12,0.019969699652378346,0.028356514299385002,0.20277905065342022,0.05155000227583459,0.02016812538518249
13,0.01845754200421745,0.02574450226609422,0.13034957049803525,0.03592205760212696,0.01868955850887445
14,0.017137259482411394,0.02772637009354761,0.1533482541705719,0.04324544076010664,0.01712352786767313
15,0.01597014212859772,0.02246535566634959,0.10864538186013227,0.0324151209742089,0.01632403775672432
16,0.014933228039901103,0.02067355503493531,0.11309487465948724,0.039685415109835934,0.015396366348891926
17,0.014004510076857104,0.017964413308070862,0.0924771922307063,0.027972988870986558,0.0143114278036457
18,0.013168657607607175,0.018903838248491064,0.07225902196691274,0.03455476335292377,0.013270148146904175
19,0.012412286546238507,0.017274324234198047,0.08201518408153222,0.022197844147992443,0.012836505505774391
20,0.011724938700273546,0.015930572519477344,0.058140398210615736,0.030186385422836953,0.012197676689164237
21,0.011097775464877233,0.015141196965271749,0.08996713851822488,0.019944174349996794,0.011597763856105975
22,0.010523646955667024,0.014104313615176924,0.056357688890439864,0.02788507610686989,0.010941017997784123
23,0.009996581950174926,0.01342943726134923,0.05115560083956172,0.018150579652689083,0.010227123176848266
24,0.009511245578316794,0.011978839518715752,0.04641024501499466,0.022010930282102163,0.009788445328421989
25,0.009063051618916667,0.011637290922972663,0.05246427124138604,0.020099461216548074,0.00962611936423716
26,0.00864808440282411,0.010643669715633462,0.049759194067253563,0.01957886655495684,0.0095396115822264
27,0.008262967738405895,0.010201679780698938,0.05079950523178354,0.019168801631524426,0.008938323166243127
28,0.007904771947991652,0.010110504967660439,0.04313927792544278,0.019244200249617514,0.008492289028965008
29,0.007570938767866267,0.00965385654729639,0.03832123265239948,0.015797930586241144,0.008050187439761092
30,0.00725935459312197,0.009213595273221643,0.029767140928984533,0.017182259619465318,0.00791016546441692
31,0.006968060997032414,0.009036746971871307,0.036384182004421416,0.014267886112074976,0.007284696087911116
32,0.006695240362559344,0.008476452943609087,0.029029704131832427,0.014461242794329515,0.007072235318592053
33,0.00643928542460626,0.00812993712865658,0.025812884697920993,0.012901063042736714,0.006816023716446452
34,0.00619877436596697,0.007579322884237775,0.029986615568305695,0.01330400140839315,0.006610439554948318
35,0.0059724430984423715,0.007375011464874356,0.02221245620150613,0.014138827632488337,0.006468158174244094
36,0.005759161821745912,0.007318939680683287,0.02578202229631877,0.012507048664121913,0.0061786659599477115
37,0.0055579165322446515,0.007001298244281576,0.021372900366190738,0.011852704190225362,0.00610043115328806
38,0.005367793864909957,0.006654921902832304,0.021298350862204548,0.010339346026311712,0.005859790054499915
39,0.005187968518139115,0.005939497060613327,0.022081625650750867,0.012699289201323034,0.005701287094892616
40,0.005017692669062044,0.005928515260775875,0.01757039514417935,0.010632924354083702,0.0055867207931574745
41,0.004856286975530413,0.005698416451609699,0.021987783033149327,0.010366198620282877,0.00543638335134891
42,0.004703132865553251,0.00560862091032109,0.015355825511830807,0.009294358577622676,0.005135471912388571
43,0.004557665885938233,0.005441085805713581,0.016350432691933914,0.009676034778703503,0.005125604915176505
44,0.00441936993257683,0.005204423785552184,0.017470929416433936,0.009021530178741712,0.00487451834731697
45,0.004287772221055385,0.004995459409408362,0.01627061703963524,0.009802965029211354,0.0047319599797132385
46,0.0041624388837594685,0.004872883400695331,0.014486783971718367,0.008248910139912243,0.004524670506179003
47,0.0040431301345205594,0.004785882797778204,0.016360806211088433,0.009160513691832043,0.004558161655563512
48,0.003929494086902341,0.004524357941684557,0.013529769976542034,0.008946735367529842,0.0042113380381473
49,0.003821166616758145,0.004221308292829418,0.015314530542807493,0.00832361457945856,0.004399083374616573
50,0.0037178114014999363,0.004282083447426888,0.014696389211021774,0.0075002848531487065,0.004134241138420418
51,0.003619116686914621,0.00406947317782431,0.013275008424812797,0.008062557719138035,0.004389859093883212
52,0.0035247944236754224,0.004043651009955548,0.014022038130666136,0.0069849486988327,0.0038346325015197187
53,0.0034345781597730123,0.003979099078996043,0.010524179153906072,0.00724974966749026,0.0039079251249620915
54,0.003348221363866416,0.003827896353983123,0.012553898948116206,0.0068049472319507195,0.00366919881482902
55,0.003265495800504756,0.0038960338824535683,0.010559864391796188,0.0075336890970831155,0.00393422081255785
56,0.003186190050275003,0.003552329321605989,0.011412178668370245,0.007534241782611612,0.0037461950586349666
57,0.003110108134379167,0.0038071064091641303,0.011333763255327508,0.006839188902947232,0.0035635749388784914
