,0,1,2,3,4,5,6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.26998432370810993,0.2896780238210892,0.26215425893066474,0.2407708954736912,0.2548452616788492,0.24947456619951972,0.24928471671237978
2,0.13594791150412977,0.15180530747849583,0.1728373565197846,0.17789638245093073,0.13580618421719526,0.17174908774632852,0.1343491829509701
3,0.10970185500580906,0.12572789927253533,0.12068239351282918,0.19229043835325535,0.10904847993036237,0.14262214782432323,0.10983455476832701
4,0.06760240833085104,0.07777257446230772,0.07724464483510915,0.2203500680239205,0.0739370837145555,0.07426500510574917,0.06656521188360373
5,0.05325706095608679,0.06114710063227988,0.0693688718418146,0.25174719881387336,0.05782589297634404,0.08200390274986309,0.0541380195722012
6,0.04061464879377059,0.044842498488350674,0.07214142413682816,0.28358520241712737,0.043991761184677625,0.07967409466420582,0.03999907504462246
7,0.03514391963358574,0.03848685225616576,0.052524666440156444,0.315821026188312,0.03774549176266666,0.08169147598844904,0.034884582828600956
8,0.030477320403844023,0.032883696815225,0.04433819584600859,0.2337509715875109,0.03212139289834846,0.06959442801642006,0.029714621449622763
9,0.027415423528375484,0.029415129724886552,0.03531143890149016,0.16183477199117868,0.02884977707267328,0.05312633618189892,0.026464490799228125
10,0.024724272543085117,0.02650490205656906,0.03899871704470805,0.1728917928765821,0.02582862199642679,0.05552533324083013,0.02400318298529398
11,0.022556807042563434,0.023901582113681003,0.031337723998434076,0.17247569782380648,0.023478321032098078,0.05283345039118672,0.021656414106593958
12,0.02065465372472652,0.02176900628397707,0.028767497413657844,0.1451045716156589,0.021363744885658793,0.045055356387727265,0.019961007773768837
13,0.019017294116231296,0.020180350415016174,0.027726128768075706,0.1294547210314835,0.0197341898908488,0.03903333298577994,0.018549758236805994
14,0.017571231345386677,0.018662317238476153,0.024261303643920137,0.10749999670116188,0.01823146984022812,0.03798473582533935,0.01700369516335534
15,0.016294668749614192,0.01724642019891481,0.021176629501917423,0.09805555732399678,0.016933956959785102,0.040976196026899975,0.01594837982323147
16,0.015156279839748566,0.01604436897264265,0.01897684085476413,0.09499808981485593,0.015708983844280915,0.031665083162334046,0.01456506335855289
