,0,1,2,3,4
0,1.0,1.0,1.0,1.0,1.0
1,0.3412431081239279,0.35069433963981794,0.3370299758661163,0.3778451148864031,0.29002189615048257
2,0.19055544316770923,0.2448425428999589,0.22724456575139684,0.24288667380434448,0.16593073550977472
3,0.14212742638698259,0.17099951448773812,0.23198922408146416,0.21060979258598037,0.11852261884172136
4,0.10223665834086983,0.11687619469074138,0.2597475257189999,0.11116623124543519,0.08146373769664352
5,0.07267490165162213,0.0909204512423848,0.2911173513538291,0.11068366787695888,0.061997733505772305
6,0.05987726228466049,0.07696397950969727,0.32584423620187797,0.11934313348424568,0.050872652630816334
7,0.04870818027453961,0.07018047110815119,0.36190967502265137,0.10640755846931428,0.043069855855970236
8,0.04349763490756642,0.052778469485018464,0.31123791636623604,0.0992177220302503,0.03841281179857304
9,0.038579862983920535,0.048285691830392434,0.21160441327655122,0.07530086755188317,0.03372435089110453
10,0.035260713946848446,0.042747821643509355,0.19757863541695167,0.07463480581711415,0.031467936344033394
11,0.03219060041277458,0.042675137164971066,0.22470219207256642,0.06499024570378145,0.02907251544656275
12,0.02967699734669047,0.036784566997152324,0.17529980137385168,0.06391142527062732,0.026292194601435243
13,0.02742032127367979,0.030355389317410764,0.18769864226988614,0.05704656448712785,0.023517070985877155
14,0.025460353781110633,0.02907243120834474,0.1200562393742984,0.058137032848728815,0.02219892174632895
15,0.0237090168553672,0.030772691187310155,0.14507860523870297,0.05265656979093495,0.021350951136344068
16,0.022149405143961368,0.025808154650731087,0.10279998329231722,0.04459557490756005,0.020343624902921062
17,0.020746626445805584,0.02331834757578584,0.11184415386371414,0.04406612399738857,0.018758093828323993
18,0.019482203067701674,0.022003937668967105,0.08989246520745735,0.04118189113397092,0.017696430023544117
19,0.01833574836104025,0.02115458800506006,0.08566120448806876,0.039310871680851685,0.01653508386457156
20,0.017292959191986763,0.019307064486965744,0.07066066768554034,0.03430617507820007,0.015948893464449224
21,0.016340788513013422,0.01920808836438575,0.07892020128814148,0.03461183625275208,0.014721366518011817
22,0.0154681203540901,0.017702521189773068,0.06012488362944221,0.02900226628623383,0.014180978901540396
23,0.014666209998631006,0.01626834312197022,0.06277214134818261,0.028874544379891384,0.013418954560897544
24,0.013927539078138904,0.015487291338824745,0.05002210613444717,0.02799823856080568,0.012890026970262482
25,0.013245494700523854,0.01440761797663959,0.061587476638788614,0.02693409002023536,0.01232166104180085
26,0.01261428585790319,0.014711686357885646,0.041648045660134136,0.02235242972530287,0.01174578349233108
27,0.012028835792753531,0.013220153252569075,0.04552032969164678,0.023073272748534903,0.011154014697540788
28,0.011484690151254428,0.012979786825059946,0.04757098463937175,0.020241427398767477,0.010739228981739483
29,0.010977930470848028,0.011846821239902753,0.04241474561193547,0.022463229188794835,0.010274982657282128
30,0.010505100966229305,0.01158277767559948,0.036838590243698975,0.019647037890476986,0.009743796239415176
31,0.010063136527246061,0.01060824195576861,0.032158969352154655,0.020186901356966824,0.00937437573852133
32,0.00964932567431279,0.010634351776079494,0.030672096272758107,0.017259310884548296,0.009108582958625778
33,0.009261462878261108,0.009748775107514531,0.0320104862199177,0.01799829905878268,0.008863672503063486
34,0.008897480994970272,0.010054278464533094,0.03502321297225771,0.015847769252077468,0.008587654686952892
35,0.008555467784952269,0.008978761897583468,0.030870434009968157,0.017075504418014642,0.00815493281678143
36,0.008233675951903522,0.009098454569957386,0.024469905247932657,0.015759669504288892,0.007760359559524927
37,0.007930523751345854,0.008514602497668488,0.024739699915261218,0.016441088258541674,0.00740045100077763
38,0.007644603845687694,0.008544673126811599,0.022933210741223273,0.013850969982984575,0.007207306946255697
39,0.007374635590521414,0.008064972585770864,0.022960071036011616,0.015577951459257557,0.007038844001463674
40,0.007119432773118879,0.007664576390118123,0.024039811529390477,0.012160897548239324,0.006659324569452518
41,0.006877939486403032,0.007382678306812818,0.02291703812505786,0.01380379934546432,0.0066385491757095455
42,0.00664920738136781,0.007007431491805378,0.018748863229012522,0.012198259008082449,0.0063251408674928926
43,0.0064323417415458025,0.007228202148359689,0.020571128285202734,0.012682172339918859,0.006106599265054788
44,0.0062265176573733745,0.0067746740812018565,0.018756432828438162,0.012439194423006089,0.005958601880241441
45,0.0060309769999636,0.006686997434692085,0.017272426383342844,0.01148464221083467,0.005843258376071199
46,0.005845025186574073,0.00619606746487796,0.021239400500918146,0.010516841932986786,0.005654651640652187
47,0.0056680253345306846,0.00620731866003408,0.016795391809290336,0.010249832078854245,0.0057179475133679126
48,0.00549939315004422,0.005799705737110546,0.01763007919001304,0.011053363597680815,0.005732970975347365
49,0.005338591950663384,0.005791126615473991,0.012998568886556922,0.01011541611804615,0.0052905381525061934
50,0.005185128181449083,0.0055642574551120205,0.01582235830377139,0.01074670512854665,0.005135817343058259
51,0.005038547345320085,0.0056009931694549495,0.012799636196523297,0.009022717944100565,0.004955817727695834
52,0.004898430349430103,0.0052766960149383466,0.015820109492145715,0.009279801811883209,0.004879290318052763
53,0.004764390226324109,0.005170737493429,0.01131702583666112,0.009747879364753057,0.004770704745960829
54,0.0046360691954610645,0.004892951352789019,0.013441927717227027,0.009911320808171049,0.004478319557962671
55,0.0045131360291006395,0.004877216452778277,0.011788786730477127,0.008668574278442408,0.0045241088911981645
56,0.00439528368968388,0.004664094314284674,0.014636412246949487,0.01059054769383061,0.004470910327384646
57,0.00428222720868388,0.004689254653683961,0.00948050221401991,0.00778674930662315,0.004465364554977243
58,0.0041737017800227575,0.004440728009813262,0.013741238563733523,0.008244755476198776,0.004254132896800907
59,0.0040694610441129285,0.004446030984403926,0.010376090892248335,0.00687586369885558,0.004114804150890711
60,0.003969275541315702,0.004232595039389081,0.011158003331312893,0.008416826936410106,0.0040024236584642065
61,0.0038729313160879445,0.004312566487362142,0.010727222114518932,0.0071891408396794225,0.00406058189277451
62,0.003780228655296693,0.004109683684140215,0.011124995968845879,0.007246459570336789,0.003971564312475026
63,0.003690980946138436,0.0040960316734522835,0.013090438259267194,0.007534705628482224,0.003757598194493209
64,0.003605013640823207,0.003833749065525,0.010062984341913746,0.007461209257809655,0.0036750675721806897
65,0.0035221633166972084,0.0037941808762762016,0.010647326323649712,0.00653614745092631,0.003690340755315182
66,0.003442276821802759,0.003611602397557688,0.008969363585884642,0.006801231636522673,0.0036239444189784496
67,0.003365218736736814,0.003687385334799264,0.010042281134275398,0.006001038807628968,0.003343095086841037
68,0.0032908678946250345,0.003472765789198413,0.007444702520776032,0.005915944581163685,0.0035049221044071506
69,0.0032191024770933355,0.003503896665911772,0.00863716189104876,0.006172758896514671,0.003338062143102781
70,0.003149801595342199,0.0034142647470757227,0.008322175089532776,0.006060655925450466,0.0034917793706419832
71,0.0030828505936606916,0.003345974426126085,0.008013938933683873,0.005679825130806727,0.003217639386676585
72,0.003018143581113435,0.0031979423225469493,0.009066047825871299,0.006033121230269882,0.0032777528537565
73,0.002955582826953489,0.003105360941589311,0.0073049808298400925,0.005852185818182557,0.0031489754609341216
74,0.0028950747133640133,0.0030261349890802966,0.006796034106605009,0.005289217951248663,0.003188283592203908
75,0.002836535774814083,0.0030802846862371413,0.007467005743258427,0.005253697362293491,0.003166017730642194
76,0.002779894788315926,0.0028893049517200353,0.006069328847798658,0.004718960018536956,0.00313081606841798
77,0.0027250780601124507,0.002918134940737937,0.007287891654594991,0.006482383725071328,0.003112724212117076
78,0.0026720083638228677,0.0028469825428151206,0.005815992979584931,0.004617068997192256,0.002880228523844769
79,0.002620611179567225,0.002769753385218469,0.006707568339108512,0.005180083421664197,0.0027616952713755915
80,0.0025708150963725082,0.002799904305812082,0.006636185473110352,0.004313740353755438,0.0026645647173604674
81,0.0025225520773442486,0.002668765196546125,0.006477491909364252,0.005548953373313277,0.002752082673908824
82,0.0024757574253732903,0.002703482774911415,0.006147628427703443,0.004273957017353189,0.0026383099474691475
83,0.0024303697063042624,0.0025099009771362094,0.0063403925136371825,0.005891211816640735,0.0027973936933606185
84,0.002386330618800515,0.002524978870467901,0.006107245541374546,0.004963609569240715,0.0025962825960041567
85,0.002343584847799146,0.0024150924410307707,0.006259550318714359,0.005086033545964671,0.00261333926617207
86,0.002302090050399863,0.0024962464800168224,0.004844169108751762,0.004180981379026607,0.0024503418026448343
87,0.002261812673425036,0.002419779709205536,0.004471585423244212,0.004959127147702779,0.002465505533868271
88,0.00222270488614725,0.0023625546123607817,0.004581713457208256,0.004629605676113725,0.002469185628599369
89,0.002184720883552473,0.0023023126688039267,0.005345600335798104,0.005042353867291546,0.0023981796866531196
90,0.0021478166122457505,0.0022254165517008396,0.004281374894646673,0.0036293084374263347,0.0024999592900099288
91,0.0021119499924708357,0.002311316597184394,0.005610559512504295,0.0037726836404006698,0.0023081142830456685
92,0.0020770808825520642,0.0021753368045300324,0.0040334477702490745,0.0036361739016149094,0.002528243072307417
93,0.0020431710211670524,0.002299321566481917,0.005486397743535383,0.004660643358179468,0.0024123077888559053
94,0.002010183945935204,0.0020992922609993883,0.004429738625489235,0.0037426276812106804,0.002325772769747045
95,0.0019780849067076584,0.002110271048427658,0.0054066412595419186,0.004088163175778182,0.002222770755331038
96,0.0019468407778251689,0.0019671775846944787,0.004625103358663781,0.0034306934086905513,0.002342138014964225
97,0.0019164199728340396,0.002093680764786339,0.00472820217783868,0.003667329986503394,0.002158881491048347
98,0.0018867923627618325,0.001942532400635806,0.0045759518530496006,0.0037416710139353626,0.0022309085129151246
99,0.0018579291985291947,0.0019652698375171077,0.0032433033317485487,0.003561995559617845,0.002074020380486775
100,0.0018298030375779174,0.0018700095187187374,0.004062417216977962,0.0036753794355273975,0.0022265443371296966
101,0.001802387674642806,0.0018800807996540096,0.0038615819867411525,0.003903299032858769,0.002075101623557333
102,0.0017756580764971095,0.0018512672970902044,0.0038793053847028043,0.0035165550960877413,0.0021178028339359015
103,0.00174959032047131,0.0017989368943572574,0.0037110987747318485,0.0033249578267917352,0.0021771350400898466
104,0.0017241615365339818,0.001790192228981203,0.0038094259328222044,0.003127514883567591,0.0019879484624757498
105,0.0016993498527266358,0.0017753668635583186,0.003787781203697943,0.0033922775297004644,0.002110487079095244
106,0.00167513434375166,0.0018025598989680506,0.0037397240627280726,0.0030847049667849366,0.0020015768970518
107,0.001651494982522305,0.0017605172233370657,0.0033060966780250264,0.003315232819726406,0.0021977210655611174
108,0.00162841259449438,0.0016540593594031653,0.0038268402350080414,0.0030945955520540495,0.001999430796505674
109,0.0016058688146098384,0.0016582839341689113,0.0036390413091348267,0.0033754766187561154,0.0021000821035210846
110,0.0015838460466922608,0.0016675436279898167,0.003268883505109107,0.0028280267799931026,0.0017955835109602092
111,0.0015623274251448378,0.001655388116943131,0.004026358577025564,0.0029440620743345085,0.0019558722230951855
112,0.001541296778809663,0.0015799378442149722,0.0034575028995319466,0.0029576018915055506,0.0018783595593273741
113,0.0015207385968564302,0.001618743286050585,0.0038780057652395396,0.002998279651421794,0.0019932276994108367
114,0.0015006379965773393,0.0015473497257613652,0.0035942348064279196,0.002949331966844164,0.0018470090628215302
115,0.0014809806929714899,0.0015862850900447666,0.004068984813964352,0.0027067048611404874,0.0019888669150014762
116,0.0014617529700106267,0.0015233463356047112,0.0032823144078071055,0.003518849254256988,0.001870008937287963
117,0.0014429416534842295,0.0015198527187935686,0.0036726187519676248,0.002701036188166768,0.0018535107696254808
118,0.001424534085328731,0.0014448021660738535,0.0029347650340706137,0.0029657790447599453,0.0018906881611343495
119,0.0014065180993511415,0.0014636611178583954,0.003557101262791956,0.0024602011652811854,0.0018248098029449292
120,0.001388881998264112,0.0014099891433630798,0.0026292695478542156,0.0028642199044792284,0.0018788432182577871
121,0.0013716145319532923,0.0014676169738170024,0.0032453087141509074,0.0026716530453619234,0.0016170817534036947
122,0.0013547048769044178,0.0014306109994965224,0.0026866187763291915,0.0024979048054807333,0.001915502334334029
123,0.0013381426167207344,0.0014261049878102547,0.003500758611757306,0.002651845659549591,0.0016736487252102489
124,0.001321917723666876,0.001355852177905098,0.0028138101918411124,0.0028399778808709123,0.002060379127737699
125,0.0013060205411789016,0.0013634856014127085,0.003142397622140899,0.0025833022705775586,0.0016844283953935757
