,0,1,2,3,4,5,6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.2995424623898209,0.30834859639926715,0.27554544886683613,0.310713574335729,0.29425971864648326,0.296771785110608,0.27878685326285885
2,0.15465351941455563,0.15390498295482882,0.2298004293812046,0.2454097208743013,0.1511536002781578,0.2476760076414969,0.16580905006657926
3,0.13478788226003646,0.14264865550712735,0.13084663215135547,0.26017141628539375,0.1424871231749075,0.1835339451432594,0.13433861740249672
4,0.07732996203243055,0.0791466006169977,0.08817108584597554,0.2879114423418056,0.07514651830120087,0.1056493740449144,0.08076325960370334
5,0.06352245877966824,0.069651657589377,0.07285051277644244,0.3166063352379067,0.06697694750718694,0.11437853807629086,0.06333655162607003
6,0.044767011051389534,0.046523582184540675,0.06748053075022122,0.3464133003655026,0.04314668187041616,0.09135035175924357,0.044125484606189494
7,0.03905225688206842,0.04189511128716887,0.05746035804212529,0.37700610393000566,0.03933117836422557,0.09397994567868498,0.037415707451608854
8,0.032929741648130735,0.03396746280352763,0.047923539797735726,0.3753760162528216,0.03157468301150705,0.07847754284090022,0.03147586947026072
9,0.02943478912935438,0.030763474634799906,0.04283591693288153,0.21991326173916492,0.0286161398459057,0.07003931480294895,0.027116589390078653
10,0.026280198429978228,0.02705938080586091,0.03340908579485032,0.2227901934574269,0.02542166117639493,0.06767151852962293,0.02399254377867514
11,0.023803055298039336,0.024323494727963756,0.03141325267624238,0.16364421402635002,0.02275626667514634,0.056062930781206374,0.022057472480848682
12,0.021657423930280247,0.02214944560734908,0.02751967228960663,0.19815152188205856,0.020666593021973885,0.057685358728869866,0.020554026424997353
13,0.019823370540541594,0.02033603469083654,0.02598572790923989,0.1293058517022131,0.01887540625292862,0.04887120550072636,0.019033654190093643
14,0.018223149344948793,0.018656945448514404,0.022120359981943442,0.1349021627860372,0.017495685219672878,0.0444658268088794,0.01724569961893712
15,0.01682237134866704,0.017207722046084735,0.021924852303633065,0.10662717297829359,0.016156841479675256,0.04410293930827678,0.01571561235402845
16,0.015589152558320333,0.015998407728168004,0.018602932549445294,0.11687937312694016,0.014896750845588683,0.03431493812205242,0.014647725573346832
17,0.014495979486338175,0.014718901033638584,0.01938917124280215,0.09489603454051024,0.013832447257550251,0.03675643791412083,0.01372748139455928
18,0.01352169514236464,0.01367386178781537,0.016087915418747246,0.09152293985598439,0.012910086594525572,0.030730033480170234,0.01292814545039441
19,0.012648643573264734,0.012903688344071013,0.01583496413275762,0.08559227089079954,0.012064957194138224,0.024286066792402285,0.012009125660552294
20,0.011862694282524244,0.012197057863490138,0.014277307011816981,0.0888444905548251,0.011341845777788356,0.025506792593150515,0.011017508558132239
21,0.011152010479959158,0.01147437465870909,0.014043379470073275,0.06471797313127041,0.01066351811159432,0.024042244512142777,0.010487738207195431
22,0.01050763038164149,0.010731769230700726,0.012627360070029691,0.06488690438032614,0.010042236807048905,0.026890901608249765,0.01000502149941558
23,0.00992178189457916,0.010151865006291214,0.012150530075357758,0.045857637105776464,0.009490816692687474,0.022502661047455814,0.00970463699100139
24,0.009387242376497688,0.009637039496102916,0.011560867299620607,0.05251497647984465,0.008970325007289682,0.020139910823347013,0.008859699601371843
25,0.00889791030464365,0.009115173981126098,0.011285289919361154,0.040114881348557216,0.008532017605564692,0.02047580114414101,0.008657353464908986
26,0.008448576733077884,0.00859896667621543,0.010320606617472538,0.060512213594092895,0.008098004171738409,0.01979705673481501,0.008386174376676797
27,0.008034791983774306,0.008226323476119695,0.008988155796925577,0.037653349317303714,0.007705568440330778,0.021710255411702007,0.007967220648753933
28,0.007652864335287436,0.007886578512297956,0.009194091353735955,0.04118757546715828,0.007343467697514173,0.01637274114216841,0.00766606676264821
29,0.007299524224669813,0.007509543478393125,0.008170996234212491,0.0377956222949614,0.007008121180003497,0.01548917329037766,0.007612333864840734
30,0.006971898809853875,0.007128267534891049,0.008670164895586198,0.03987226626969384,0.006692024877067582,0.013160079768168574,0.006934391117049887
31,0.006667457067324177,0.006809398038751189,0.0074946417582893565,0.028649296314144892,0.006401245673791089,0.016792182749985403,0.006657833438260127
32,0.006383991701910533,0.006563160557986836,0.007264165166744386,0.03159086412617553,0.006138448232334193,0.014836648856412787,0.006435109664505206
33,0.006119698659107794,0.00627990835564121,0.0070163226868914476,0.025003903953202414,0.005881517077326658,0.01550688523452453,0.0065427649463030155
34,0.005872914384364963,0.0060197018377775085,0.007062259782085556,0.03503624381168872,0.005647703547151609,0.011736433759402308,0.006006389964419296
35,0.005642050482680033,0.005781174220372318,0.006094628128428559,0.023584351375999436,0.005424456649040284,0.013284077399758846,0.0059871041687422025
36,0.005425743412668201,0.005592058372039837,0.005878959798586815,0.02624128926123401,0.00522124726277488,0.011854675941522267,0.005777177920488281
37,0.005222832959214564,0.005375096604455965,0.005725934244483544,0.023059417059077502,0.005028975930586778,0.013090835218515916,0.005591545192015145
38,0.005032169314120748,0.0051700693314859335,0.0059499592240740825,0.020828885668248486,0.004844359041141517,0.009974450933191896,0.005221714952500318
39,0.004852730128052148,0.004983636173645615,0.005465889675710661,0.02295403104033199,0.0046750801035609834,0.011618868317660794,0.005089484904947986
40,0.004683599799751903,0.004795418045665246,0.005186291521451748,0.020343387503273712,0.004510840492923924,0.010323938168522746,0.004973368306463967
41,0.004523959558439992,0.004648188056741773,0.004973504850353263,0.024489324146052514,0.004359587720342588,0.01068875656347602,0.004760888254602028
42,0.0043730867537937704,0.004511274235053496,0.0050714668528326675,0.01810060938260657,0.004213506953979102,0.010568346251734778,0.004811667251967995
