,0,1,2,3,4,5,6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.27202841304848874,0.29083032693298927,0.2618021611837527,0.23785348345355864,0.2567149851726166,0.24844953588243082,0.249072661064372
2,0.1476428453977243,0.15221860225077824,0.18391286577106153,0.17481289744895623,0.1423631347643649,0.17428136394957994,0.14119985934376872
3,0.11928310080189061,0.11807561702644827,0.12305282778893353,0.19053953602715656,0.10990497438510106,0.16115300329450138,0.11374829564318108
4,0.07724261510149251,0.07315245927016364,0.08118916747461884,0.21854340012369225,0.0723251467660425,0.08032475444478243,0.07490352055766235
5,0.056609790678182836,0.05811964956701067,0.079372618472408,0.24849408439905882,0.05480829163683722,0.08449976786753205,0.056696026862472736
6,0.043060743647231205,0.04384066767976134,0.06342473942412367,0.28135104937528177,0.042798743141780476,0.090387848945359,0.04164057665106967
7,0.035531903183254,0.03787958960091333,0.049304963944605255,0.31601355087426625,0.036460145409208555,0.08908604018574781,0.03515391557312388
8,0.03068628563225038,0.03256797769188717,0.04649707825961275,0.22400310163968926,0.03181937085908491,0.06930723086029507,0.029761473711536077
9,0.027328957264321597,0.02920186522372048,0.04117320230450996,0.19401232284223593,0.02850273097185516,0.05538335286388051,0.026376758911022185
10,0.024630337841503605,0.026163329081621525,0.03490706721984854,0.15327032185537354,0.025650786641410954,0.05626669752700314,0.02381334303951348
11,0.022410558861785727,0.02372567778942039,0.030799366789941815,0.19076122962374217,0.023306630428225568,0.05412218710887757,0.02179823005492271
12,0.020493289951741427,0.02167434585895419,0.029339084356961392,0.13891330793043552,0.021106897209441724,0.04468075439044293,0.020055424436136435
13,0.018829448657820342,0.02004029265440191,0.02489071769898374,0.1485241409516937,0.01949017627849554,0.04979190869501172,0.01822678625934499
14,0.01736443388310469,0.018444375737868404,0.02440086903842663,0.09184695885585292,0.01804147636396634,0.037439287191925755,0.01689448731464416
15,0.01606943615223432,0.017058092813029075,0.02051165826861117,0.12799994443461588,0.016648794046754765,0.03709374241686402,0.015857365538318943
